Is Duplicate Row?,X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Lat/Long,Lat/Long - Split 1,Lat/Long - Split 2
Unique,-73.976120995,40.768240453,3E-PM-1008-03,03E,PM,10082018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9761209945419 40.7682404528903),POINT,(-73.9761209945419 40.7682404528903)
Unique,-73.969142500,40.780542852,18C-AM-1018-02,18C,AM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9691424997919 40.780542852496),POINT,(-73.9691424997919 40.780542852496)
Unique,-73.965732733,40.774755457,14I-PM-1018-03,14I,PM,10182018,3,Juvenile,Gray,Black,Gray+Black,Above Ground,4,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9657327332849 40.7747554568985),POINT,(-73.9657327332849 40.7747554568985)
Unique,-73.959070754,40.790667514,32E-PM-1017-07,32E,PM,10172018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,False,True,POINT (-73.959070754026 40.7906675143413),POINT,(-73.959070754026 40.7906675143413)
Unique,-73.973008573,40.770893357,7F-AM-1008-12,07F,AM,10082018,12,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9730085729495 40.7708933570327),POINT,(-73.9730085729495 40.7708933570327)
Unique,-73.970790057,40.777167055,14D-AM-1014-09,14D,AM,10142018,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,30,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9707900566519 40.7771670550089),POINT,(-73.9707900566519 40.7771670550089)
Unique,-73.969082833,40.781803817,19C-PM-1018-04,19C,PM,10182018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9690828325179 40.7818038172275),POINT,(-73.9690828325179 40.7818038172275)
Unique,-73.962129795,40.794405822,34A-PM-1013-05,34A,PM,10132018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,4,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9621297946132 40.7944058222814),POINT,(-73.9621297946132 40.7944058222814)
Unique,-73.955717234,40.792112566,35G-PM-1006-01,35G,PM,10062018,1,Adult,Black,Cinnamon,Black+Cinnamon,Ground Plane,FALSE,True,False,True,False,False,False,False,False,False,True,False,False,True,POINT (-73.9557172336815 40.7921125657722),POINT,(-73.9557172336815 40.7921125657722)
Unique,-73.979021425,40.768679117,3B-PM-1007-10,03B,PM,10072018,10,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9790214253443 40.7686791169776),POINT,(-73.9790214253443 40.7686791169776)
Unique,-73.970075907,40.768056087,5I-AM-1010-01,05I,AM,10102018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9700759073973 40.7680560871695),POINT,(-73.9700759073973 40.7680560871695)
Unique,-73.963286614,40.789004329,29C-PM-1006-01,29C,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,False,True,False,False,False,False,False,False,False,False,POINT (-73.96328661428412 40.78900432944361),POINT,(-73.96328661428412 40.78900432944361)
Unique,-73.976485009,40.773734072,8B-AM-1007-07,08B,AM,10072018,7,Juvenile,Gray,Black,Gray+Black,Above Ground,8,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9764850086767 40.7737340720562),POINT,(-73.9764850086767 40.7737340720562)
Unique,-73.973022456,40.779683335,16A-PM-1019-04,16A,PM,10192018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9730224561601 40.7796833353894),POINT,(-73.9730224561601 40.7796833353894)
Unique,-73.958960063,40.791369027,33E-AM-1014-08,33E,AM,10142018,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,5,False,False,True,False,False,True,False,False,False,False,False,True,False,POINT (-73.9589600626433 40.7913690265064),POINT,(-73.9589600626433 40.7913690265064)
Unique,-73.955152442,40.791053560,34H-PM-1006-01,34H,PM,10062018,1,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9551524422379 40.7910535596756),POINT,(-73.9551524422379 40.7910535596756)
Unique,-73.978553653,40.771618451,6A-PM-1012-07,06A,PM,10122018,7,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,True,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9785536529136 40.771618450500206),POINT,(-73.9785536529136 40.771618450500206)
Unique,-73.977348652,40.770845490,5C-PM-1010-02,05C,PM,10102018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9773486521595 40.7708454902113),POINT,(-73.9773486521595 40.7708454902113)
Unique,-73.970910438,40.776909696,14D-AM-1014-16,14D,AM,10142018,16,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9709104380323 40.7769096957616),POINT,(-73.9709104380323 40.7769096957616)
Unique,-73.961560281,40.794566219,35A-PM-1013-08,35A,PM,10132018,8,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,False,True,POINT (-73.9615602805554 40.7945662185621),POINT,(-73.9615602805554 40.7945662185621)
Unique,-73.957624599,40.787386251,29H-PM-1006-01,29H,PM,10062018,1,Adult,Gray,,Gray+,Above Ground,50,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9576245992455 40.7873862510001),POINT,(-73.9576245992455 40.7873862510001)
Unique,-73.974339375,40.767634680,3F-AM-1006-12,03F,AM,10062018,12,Juvenile,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9743393747021 40.7676346798325),POINT,(-73.9743393747021 40.7676346798325)
Unique,-73.968166464,40.772466968,11I-PM-1012-02,11I,PM,10122018,2,Adult,Gray,,Gray+,Above Ground,4,True,False,True,False,True,False,False,False,False,False,False,False,True,POINT (-73.9681664642028 40.7724669681958),POINT,(-73.9681664642028 40.7724669681958)
Unique,-73.978426472,40.771904102,6A-PM-1012-04,06A,PM,10122018,4,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.978426472499 40.771904101844),POINT,(-73.978426472499 40.771904101844)
Unique,-73.972517487,40.766424828,3H-PM-1014-07,03H,PM,10142018,7,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9725174868556 40.7664248283566),POINT,(-73.9725174868556 40.7664248283566)
Unique,-73.972167004,40.776085914,13D-PM-1018-09,13D,PM,10182018,9,Adult,Gray,White,Gray+White,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9721670042434 40.776085913838),POINT,(-73.9721670042434 40.776085913838)
Unique,-73.967883131,40.784760597,23B-PM-1012-06,23B,PM,10122018,6,Adult,Gray,,Gray+,Above Ground,30,False,False,False,False,False,True,False,False,False,False,False,False,False,POINT (-73.9678831312936 40.7847605974975),POINT,(-73.9678831312936 40.7847605974975)
Unique,-73.967611335,40.780348245,19E-PM-1018-03,19E,PM,10182018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.9676113345824 40.7803482448467),POINT,(-73.9676113345824 40.7803482448467)
Unique,-73.958963533,40.795174867,37C-AM-1012-02,37C,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9589635326362 40.7951748673846),POINT,(-73.9589635326362 40.7951748673846)
Unique,-73.954090851,40.794201225,37G-PM-1007-04,37G,PM,10072018,4,,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9540908513075 40.794201225045),POINT,(-73.9540908513075 40.794201225045)
Unique,-73.969651783,40.776965830,14E-AM-1008-04,14E,AM,10082018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9696517826558 40.7769658302844),POINT,(-73.9696517826558 40.7769658302844)
Unique,-73.954887783,40.795015749,38F-AM-1018-04,38F,AM,10182018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.95488778301362 40.7950157489103),POINT,(-73.95488778301362 40.7950157489103)
Unique,-73.954795927,40.792516293,36H-PM-1008-01,36H,PM,10082018,1,Adult,Gray,White,Gray+White,Above Ground,20,True,False,True,False,True,True,True,False,False,False,False,True,False,POINT (-73.9547959269955 40.7925162926273),POINT,(-73.9547959269955 40.7925162926273)
Unique,-73.969196875,40.776586300,14E-AM-1008-14,14E,AM,10082018,14,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9691968748482 40.7765862996192),POINT,(-73.9691968748482 40.7765862996192)
Unique,-73.967966131,40.783738839,22C-AM-1013-01,22C,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9679661308374 40.7837388390673),POINT,(-73.9679661308374 40.7837388390673)
Unique,-73.959195779,40.794956887,36C-PM-1013-01,36C,PM,10132018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,True,False,True,True,False,False,False,False,True,False,True,False,POINT (-73.9591957793992 40.7949568873453),POINT,(-73.9591957793992 40.7949568873453)
Unique,-73.953825172,40.791936020,35I-PM-1006-01,35I,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9538251716292 40.7919360198175),POINT,(-73.9538251716292 40.7919360198175)
Unique,-73.977202657,40.769159877,4D-PM-1008-14,04D,PM,10082018,14,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9772026572674 40.7691598773017),POINT,(-73.9772026572674 40.7691598773017)
Unique,-73.972127981,40.766115866,3I-PM-1013-02,03I,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9721279808683 40.7661158663901),POINT,(-73.9721279808683 40.7661158663901)
Unique,-73.972017500,40.774889427,11D-AM-1010-07,11D,AM,10102018,7,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9720174997123 40.7748894266027),POINT,(-73.9720174997123 40.7748894266027)
Unique,-73.965776449,40.781192323,20F-PM-1007-10,20F,PM,10072018,10,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9657764490284 40.7811923229286),POINT,(-73.9657764490284 40.7811923229286)
Unique,-73.963839779,40.782895027,23F-PM-1013-02,23F,PM,10132018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,False,False,True,True,False,True,False,False,True,False,True,False,POINT (-73.9638397790384 40.7828950272904),POINT,(-73.9638397790384 40.7828950272904)
Unique,-73.956830090,40.793585574,36E-AM-1013-01,36E,AM,10132018,1,Juvenile,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9568300899773 40.7935855743354),POINT,(-73.9568300899773 40.7935855743354)
Unique,-73.950353334,40.797654360,42H-PM-1014-04,42H,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,15,True,True,False,False,False,False,False,False,False,True,False,False,True,POINT (-73.9503533343658 40.7976543603953),POINT,(-73.9503533343658 40.7976543603953)
Unique,-73.972596151,40.779572044,16A-PM-1019-06,16A,PM,10192018,6,Juvenile,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,True,False,False,True,POINT (-73.9725961508316 40.7795720444974),POINT,(-73.9725961508316 40.7795720444974)
Unique,-73.964197181,40.781353796,21G-PM-1007-01,21G,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,True,False,False,True,False,POINT (-73.9641971813967 40.7813537959435),POINT,(-73.9641971813967 40.7813537959435)
Unique,-73.958264395,40.800046006,42A-AM-1019-01,42A,AM,10192018,1,Juvenile,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.95826439540551 40.8000460061272),POINT,(-73.95826439540551 40.8000460061272)
Unique,-73.954633745,40.789877258,33I-PM-1006-08,33I,PM,10062018,8,Adult,Gray,,Gray+,Above Ground,6,False,False,True,False,False,False,False,False,False,True,False,True,False,POINT (-73.9546337446865 40.7898772579576),POINT,(-73.9546337446865 40.7898772579576)
Unique,-73.979209120,40.768584548,2B-PM-1013-06,02B,PM,10132018,6,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,True,False,False,POINT (-73.9792091200122 40.7685845475313),POINT,(-73.9792091200122 40.7685845475313)
Unique,-73.978813817,40.769300175,3B-AM-1010-09,03B,AM,10102018,9,Juvenile,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9788138172962 40.7693001754769),POINT,(-73.9788138172962 40.7693001754769)
Unique,-73.969459167,40.776651822,14E-AM-1008-12,14E,AM,10082018,12,Adult,Gray,,Gray+,Above Ground,2,False,False,True,True,True,False,False,False,False,False,False,True,False,POINT (-73.9694591667705 40.7766518221998),POINT,(-73.9694591667705 40.7766518221998)
Unique,-73.968346061,40.780540845,18D-AM-1018-03,18D,AM,10182018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9683460607021 40.7805408447877),POINT,(-73.9683460607021 40.7805408447877)
Unique,-73.978633930,40.768491864,3C-PM-1008-02,03C,PM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9786339295735 40.7684918638639),POINT,(-73.9786339295735 40.7684918638639)
Unique,-73.969717877,40.779154410,17D-AM-1008-03,17D,AM,10082018,3,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,True,False,True,False,POINT (-73.96971787697882 40.7791544102422),POINT,(-73.96971787697882 40.7791544102422)
Unique,-73.965573463,40.780536692,20F-AM-1014-02,20F,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,30,False,False,True,False,False,True,False,False,False,False,False,False,False,POINT (-73.9655734633649 40.7805366922231),POINT,(-73.9655734633649 40.7805366922231)
Unique,-73.964146236,40.777831601,18I-PM-1007-09,18I,PM,10072018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9641462360541 40.7778316005464),POINT,(-73.9641462360541 40.7778316005464)
Unique,-73.958607704,40.796189648,38C-AM-1019-10,38C,AM,10192018,10,Adult,Gray,White,Gray+White,Above Ground,20,True,False,True,True,False,True,False,False,False,True,False,False,True,POINT (-73.9586077039567 40.7961896477077),POINT,(-73.9586077039567 40.7961896477077)
Unique,-73.952059250,40.797507630,42G-PM-1014-03,42G,PM,10142018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,4,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9520592496349 40.7975076299811),POINT,(-73.9520592496349 40.7975076299811)
Unique,-73.978808817,40.769015303,3B-AM-1010-04,03B,AM,10102018,4,Juvenile,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9788088165392 40.7690153025878),POINT,(-73.9788088165392 40.7690153025878)
Unique,-73.976993980,40.772953757,7B-AM-1008-10,07B,AM,10082018,10,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9769939796382 40.7729537573035),POINT,(-73.9769939796382 40.7729537573035)
Unique,-73.975556079,40.766299232,2F-AM-1006-05,02F,AM,10062018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9755560786227 40.7662992317575),POINT,(-73.9755560786227 40.7662992317575)
Unique,-73.965394656,40.776313679,15I-PM-1012-05,15I,PM,10122018,5,Adult,Gray,,Gray+,Above Ground,2,True,False,True,False,True,False,False,False,False,False,False,False,False,POINT (-73.965394655961 40.7763136791661),POINT,(-73.965394655961 40.7763136791661)
Unique,-73.952842924,40.792265185,36I-PM-1007-09,36I,PM,10072018,9,Juvenile,Gray,,Gray+,Above Ground,5,True,True,False,False,False,False,False,False,False,True,False,False,False,POINT (-73.9528429238071 40.7922651848867),POINT,(-73.9528429238071 40.7922651848867)
Unique,-73.957209376,40.798848730,41B-AM-1010-06,41B,AM,10102018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,6,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9572093760529 40.7988487300216),POINT,(-73.9572093760529 40.7988487300216)
Unique,-73.952436409,40.792846505,37I-PM-1006-01,37I,PM,10062018,1,Adult,Cinnamon,"Gray, Black","Cinnamon+Gray, Black",Above Ground,5,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9524364087437 40.792846505434),POINT,(-73.9524364087437 40.792846505434)
Unique,-73.971911147,40.775878986,12D-AM-1013-02,12D,AM,10132018,2,Adult,Gray,,Gray+,Above Ground,7,False,False,False,False,False,False,False,False,True,False,False,False,True,POINT (-73.9719111470164 40.7758789855474),POINT,(-73.9719111470164 40.7758789855474)
Unique,-73.964602305,40.781068004,20F-PM-1007-14,20F,PM,10072018,14,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9646023053207 40.78106800440241),POINT,(-73.9646023053207 40.78106800440241)
Unique,-73.959815530,40.790588783,32E-AM-1007-10,32E,AM,10072018,10,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9598155300913 40.7905887826983),POINT,(-73.9598155300913 40.7905887826983)
Unique,-73.976080174,40.767421895,3E-AM-1006-04,03E,AM,10062018,4,Juvenile,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9760801742337 40.7674218954729),POINT,(-73.9760801742337 40.7674218954729)
Unique,-73.968877331,40.776666985,15F-AM-1007-05,15F,AM,10072018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,True,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9688773306324 40.7766669852358),POINT,(-73.9688773306324 40.7766669852358)
Unique,-73.965848284,40.779724303,19F-PM-1017-01,19F,PM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.965848283831 40.7797243033057),POINT,(-73.965848283831 40.7797243033057)
Unique,-73.973351946,40.768814796,5G-PM-1010-03,05G,PM,10102018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.973351945818 40.768814796037),POINT,(-73.973351945818 40.768814796037)
Unique,-73.971002548,40.779252949,16C-AM-1014-01,16C,AM,10142018,1,Juvenile,Gray,,Gray+,Above Ground,40,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9710025484537 40.7792529489016),POINT,(-73.9710025484537 40.7792529489016)
Unique,-73.958494213,40.799500864,41A-AM-1013-01,41A,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.958494212554 40.7995008636057),POINT,(-73.958494212554 40.7995008636057)
Unique,-73.972399597,40.778876508,15B-PM-1017-04,15B,PM,10172018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.972399596842 40.7788765078432),POINT,(-73.972399596842 40.7788765078432)
Unique,-73.977922829,40.768101968,3D-PM-1010-01,03D,PM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9779228287629 40.7681019683859),POINT,(-73.9779228287629 40.7681019683859)
Unique,-73.975198285,40.774034376,9B-AM-1010-06,09B,AM,10102018,6,Juvenile,Gray,White,Gray+White,Above Ground,16,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.975198284551 40.7740343763399),POINT,(-73.975198284551 40.7740343763399)
Unique,-73.974496083,40.765258550,1H-AM-1012-01,01H,AM,10122018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,True,False,True,POINT (-73.9744960829844 40.7652585501959),POINT,(-73.9744960829844 40.7652585501959)
Unique,-73.969416664,40.769778864,8I-PM-1013-03,08I,PM,10132018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9694166642262 40.7697788641081),POINT,(-73.9694166642262 40.7697788641081)
Unique,-73.969346235,40.776444439,14E-PM-1017-01,14E,PM,10172018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9693462354257 40.7764444385452),POINT,(-73.9693462354257 40.7764444385452)
Unique,-73.968405848,40.775395983,13G-PM-1008-02,13G,PM,10082018,2,Juvenile,Gray,,Gray+,Above Ground,15,False,False,True,False,True,False,False,False,False,False,False,True,False,POINT (-73.9684058476942 40.7753959833776),POINT,(-73.9684058476942 40.7753959833776)
Unique,-73.961484836,40.792264552,33C-PM-1007-03,33C,PM,10072018,3,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.96148483609 40.7922645521905),POINT,(-73.96148483609 40.7922645521905)
Unique,-73.971430332,40.774593495,11E-AM-1013-04,11E,AM,10132018,4,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9714303315699 40.7745934947706),POINT,(-73.9714303315699 40.7745934947706)
Unique,-73.971073896,40.772326581,10F-PM-1019-07,10F,PM,10192018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.97107389601 40.7723265810536),POINT,(-73.97107389601 40.7723265810536)
Unique,-73.952743051,40.792480795,36I-PM-1007-12,36I,PM,10072018,12,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Above Ground,2,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9527430510248 40.7924807950552),POINT,(-73.9527430510248 40.7924807950552)
Unique,-73.977336158,40.772947823,7B-AM-1008-13,07B,AM,10082018,13,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9773361580792 40.7729478226715),POINT,(-73.9773361580792 40.7729478226715)
Unique,-73.974467904,40.768652035,4F-PM-1013-04,04F,PM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.974467903723 40.7686520352868),POINT,(-73.974467903723 40.7686520352868)
Unique,-73.955326316,40.797559206,40D-PM-1013-04,40D,PM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9553263156025 40.7975592060572),POINT,(-73.9553263156025 40.7975592060572)
Unique,-73.967325342,40.774950525,13H-PM-1010-02,13H,PM,10102018,2,Adult,Gray,,Gray+,Above Ground,5,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9673253417305 40.7749505252981),POINT,(-73.9673253417305 40.7749505252981)
Unique,-73.966286488,40.789106234,28A-PM-1007-02,28A,PM,10072018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9662864884789 40.7891062338302),POINT,(-73.9662864884789 40.7891062338302)
Unique,-73.953847574,40.796479422,40F-PM-1006-02,40F,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,6,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9538475741188 40.796479421955),POINT,(-73.9538475741188 40.796479421955)
Unique,-73.973575335,40.768706145,5G-PM-1010-04,05G,PM,10102018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,True,False,False,POINT (-73.9735753352129 40.7687061447032),POINT,(-73.9735753352129 40.7687061447032)
Unique,-73.964690143,40.775995870,15I-PM-1012-03,15I,PM,10122018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9646901432328 40.775995869679),POINT,(-73.9646901432328 40.775995869679)
Unique,-73.954521461,40.794380112,37G-PM-1007-01,37G,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,True,POINT (-73.9545214613307 40.7943801121036),POINT,(-73.9545214613307 40.7943801121036)
Unique,-73.980033740,40.768360829,2B-PM-1013-04,02B,PM,10132018,4,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.980033740004 40.7683608292333),POINT,(-73.980033740004 40.7683608292333)
Unique,-73.960219776,40.793685057,35C-PM-1013-07,35C,PM,10132018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9602197762862 40.7936850570022),POINT,(-73.9602197762862 40.7936850570022)
Unique,-73.959055147,40.789160706,31F-PM-1007-02,31F,PM,10072018,2,Adult,Gray,,Gray+,Above Ground,2,False,False,False,False,True,False,False,False,False,True,False,False,True,POINT (-73.95905514734162 40.7891607060794),POINT,(-73.95905514734162 40.7891607060794)
